Facility,Department,Casper ID,Date,Time,Shipment/Bag ID,Seal ID,PTC Code,Device #
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:42 PM,F-23297701795580812,"","",H4050C210800759
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:42 PM,"",SLB23486499-23,3df6e860-3776-45a9-85f8-03111928f0fd,H4050C210800690
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:42 PM,FMPC3157204454,"","",H4050C210700192
MotherHub_YKB,MH-SECONDARY IN,2585830,19-10-2023,04:42 PM,FMPP1953804700,"","",H4050C210702004
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:42 PM,FMPC3160883342,"","",H4050C210800607
MotherHub_YKB,MH-SECONDARY IN,2406598,19-10-2023,04:42 PM,A-33928264867209838,"","",H4050C210600822
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3159558614,"","",H4050C210800183
MotherHub_YKB,MH-PUT AWAY,2668264,19-10-2023,04:42 PM,EIXRTMR-506474,"",29a9e1f6-c721-4527-b004-bb6a9c61f638,H4050C210700093
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:42 PM,FMPP1954592195,"","",H4050C210702039
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:42 PM,FMPC3161125799,"","",H4050C210800891
MotherHub_YKB,MH-INBOUND,2561112,19-10-2023,04:42 PM,PH-ZO-DELYKB-29514455,"","",H4050C210600454
MotherHub_YKB,MH-PRIMARY,2280190,19-10-2023,04:42 PM,FMPC3162344372,"","",H4050C210600417
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:42 PM,FMPP1954548688,"","",H4050C210600484
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:42 PM,FMPC3159553483,"","",H4050C210600329
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:42 PM,G-17460456859992791,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:42 PM,FMPC3157317798,"","",H4050C180800383
MotherHub_YKB,MH-OUTBOUND,2735900,19-10-2023,04:42 PM,"",SLB09064039-23,"",H4050C210600452
MotherHub_YKB,MH-OUTBOUND,2641833,19-10-2023,04:42 PM,"",SLB08882984-23,"",H4050C210601065
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,E-69550121984402893,"","",H4050C210800082
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:42 PM,FMPC3154885532,"","",H4050C210702143
MotherHub_YKB,MH-SECONDARY IN,2528146,19-10-2023,04:42 PM,FMPP1954292398,"","",H4050C210600297
MotherHub_YKB,MH-OUTBOUND,2623793,19-10-2023,04:42 PM,FMPC3161836163,"","",H4050C210600476
MotherHub_YKB,MH-SECONDARY IN,2585045,19-10-2023,04:42 PM,D-71891346663526444,"","",H4050C210800959
MotherHub_YKB,MH-IRT-IN,2527196,19-10-2023,04:42 PM,FMPC3160171765,"","",H4050C210800331
MotherHub_YKB,MH-INBOUND,2769620,19-10-2023,04:42 PM,PH-ZO-DELYKB-29345068,"","",H4050C210701754
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:42 PM,FMPC3158310627,"","",H4050C210600413
MotherHub_YKB,MH-OUTBOUND,2623792,19-10-2023,04:42 PM,"",SLB08309240-23,"",H4050C210800218
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:42 PM,FMPC3162104374,"","",H4050C210800016
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:42 PM,FMPP1953944620,"","",H4050C210600154
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:42 PM,"",SLC31481169-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210600438
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:42 PM,C-33659325692343853,"","",H4050C210600305
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:42 PM,FMPC3155540280,"","",H4050C210800607
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3161101289,"","",H4050C210800183
MotherHub_YKB,MH-SECONDARY IN,2406598,19-10-2023,04:42 PM,F-68102957935382348,"","",H4050C210600822
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:42 PM,FMPC3159629575,"","",H4050C210600300
MotherHub_YKB,MH-OUTBOUND,2681326,19-10-2023,04:42 PM,"",SLC31480149-23,"",H4050C210701002
MotherHub_YKB,MH-PUT AWAY,2668264,19-10-2023,04:42 PM,"",SLB10215686-23,29a9e1f6-c721-4527-b004-bb6a9c61f638,H4050C210700093
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:42 PM,FMPP1953677952,"","",H4050C210800171
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:42 PM,EJLRRTP-1449577,"",3df6e860-3776-45a9-85f8-03111928f0fd,H4050C210800690
MotherHub_YKB,MH-OUTBOUND,2623793,19-10-2023,04:42 PM,FMPC3162216640,"","",H4050C210600476
MotherHub_YKB,MH-INBOUND,2680671,19-10-2023,04:42 PM,"",UFB16204418-23,"",H4050C210701473
MotherHub_YKB,MH-PRIMARY,2926392,19-10-2023,04:42 PM,FMPC3157529331,"","",H4050C210800486
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:42 PM,FMPC3161134322,"","",H4050C210702039
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:42 PM,A-33846538333255868,"","",H4050C210800759
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,FMPC3159932818,"","",H4050C210800082
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:42 PM,FMPC3161997013,"","",H4050C210801076
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:42 PM,FMPP1948657660,"","",H4050C210702143
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:42 PM,FMPC3157235571,"","",H4050C210700192
MotherHub_YKB,MH-SECONDARY IN,2585830,19-10-2023,04:42 PM,FMPP1952858805,"","",H4050C210702004
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3159628048,"","",H4050C210800183
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:42 PM,FMPP1951305723,"","",H4050C210600484
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:42 PM,FMPC3154954457,"","",H4050C180800383
MotherHub_YKB,MH-IRT-IN,2527196,19-10-2023,04:42 PM,FMPP1944468330,"","",H4050C210800331
MotherHub_YKB,MH-BAG LABELLING,2527049,19-10-2023,04:42 PM,EPNQPNQ-663409172-1374,"","",H4050C210600727
MotherHub_YKB,MH-SECONDARY IN,2585045,19-10-2023,04:42 PM,F-34106282279931067,"","",H4050C210800959
MotherHub_YKB,MH-SECONDARY IN,2406598,19-10-2023,04:42 PM,B-23844775248461760,"","",H4050C210600822
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:42 PM,D-34049868977076962,"","",H4050C210800607
MotherHub_YKB,MH-PUT AWAY,2668264,19-10-2023,04:42 PM,EIXRCTR-1576533,"",29a9e1f6-c721-4527-b004-bb6a9c61f638,H4050C210700093
MotherHub_YKB,MH-PRIMARY,2633536,19-10-2023,04:42 PM,FMPC3159622582,"","",H4050C210600300
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:42 PM,FMPP1952851551,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:42 PM,FMPC3162059376,"","",H4050C210800607
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,FMPP1952855417,"","",H4050C210800082
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:42 PM,FMPC3154923150,"","",H4050C210702143
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:42 PM,FMPC3161997546,"","",H4050C210600154
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:42 PM,"",SLB08307532-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210600438
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:42 PM,"",SLC38618366-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210600438
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:42 PM,EDELDLX-1104554-1560,"",46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210600438
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:42 PM,"",SLB08883199-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210600438
MotherHub_YKB,MH-PUT AWAY,"",19-10-2023,04:42 PM,"",SLB23486469-23,46a85453-9a9c-438d-afcd-b83cb80c50a1,H4050C210600438
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:42 PM,FMPP1952451478,"","",H4050C210800891
MotherHub_YKB,MH-SECONDARY IN,2585830,19-10-2023,04:42 PM,FMPC3159379565,"","",H4050C210702004
MotherHub_YKB,MH-PRIMARY,2377870,19-10-2023,04:42 PM,FMPC3157245323,"","",H4050C210600828
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:42 PM,FMPP1954018110,"","",H4050C210600512
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3162158459,"","",H4050C210800183
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:42 PM,D-5030361357124180,"","",H4050C210800759
MotherHub_YKB,MH-PRIMARY,2280190,19-10-2023,04:42 PM,FMPC3160314210,"","",H4050C210600417
MotherHub_YKB,MH-OUTBOUND,2623792,19-10-2023,04:42 PM,"",SLC31651620-23,"",H4050C210800218
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:42 PM,FMPC3160819337,"","",H4050C210800016
MotherHub_YKB,MH-SECONDARY IN,2528146,19-10-2023,04:42 PM,FMPC3160813437,"","",H4050C210600297
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:42 PM,"",SLC31522403-23,3df6e860-3776-45a9-85f8-03111928f0fd,H4050C210800690
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:42 PM,C-23312262570760408,"","",H4050C210600305
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:42 PM,FMPC3157248457,"","",H4050C180800383
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:42 PM,FMPC3160366646,"","",H4050C210600329
MotherHub_YKB,MH-PRIMARY,2926392,19-10-2023,04:42 PM,FMPC3161494077,"","",H4050C210800486
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:42 PM,FMPC3161996849,"","",H4050C210800171
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:42 PM,FMPC3162803147,"","",H4050C210801076
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:42 PM,FMPC3161145603,"","",H4050C210600484
MotherHub_YKB,MH-SECONDARY IN,2585045,19-10-2023,04:42 PM,FMPC3161515257,"","",H4050C210800959
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3161375291,"","",H4050C210800183
MotherHub_YKB,MH-SECONDARY IN,2406598,19-10-2023,04:42 PM,C-71874041815570276,"","",H4050C210600822
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,FMPC3159901590,"","",H4050C210800082
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159375164,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,F-10066024491508252,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,b8111294-89ac-414e-a8fb-323b0635510f,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161701841,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,D-17635123471734165,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161389289,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161972668,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159900254,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3162287665,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159628648,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,SDLC1025375376,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161695889,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3160025561,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161334633,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161999733,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161670761,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161220492,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159352383,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161404008,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3162125214,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159467290,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,B-28531422498938847,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161468770,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161980118,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3162661751,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3162539081,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161645436,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161531659,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,D-17449575299987925,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3160319381,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3161660809,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159518460,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPP1951504845,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3159637559,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,SDLC1025380725,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,B-3588195122596079,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3158935303,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,SDLC1025375573,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,B-7551971790454650,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPC3160850556,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-SECONDARY OUT,2623803,19-10-2023,04:42 PM,FMPP1953139025,SLB08309577-23,"",H4050C210600403
MotherHub_YKB,MH-INBOUND,2680671,19-10-2023,04:42 PM,"",UFB16204216-23,"",H4050C210701473
MotherHub_YKB,MH-PRIMARY,2626826,19-10-2023,04:42 PM,FMPC3157222947,"","",H4050C210700192
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:42 PM,FMPC3162635613,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:42 PM,FMPC3159908917,"","",H4050C210600538
MotherHub_YKB,MH-OUTBOUND,2681326,19-10-2023,04:42 PM,"",SLC31522408-23,"",H4050C210701002
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:42 PM,FMPC3161594941,"","",H4050C210702039
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:42 PM,FMPC3160162971,"","",H4050C210600155
MotherHub_YKB,MH-OUTBOUND,2623793,19-10-2023,04:42 PM,FMPC3161546357,"","",H4050C210600476
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:42 PM,FMPP1954014324,"","",H4050C210800891
MotherHub_YKB,MH-SECONDARY IN,2585830,19-10-2023,04:42 PM,FMPC3160967856,"","",H4050C210702004
MotherHub_YKB,MH-IRT-IN,2527196,19-10-2023,04:42 PM,FMPP1954131921,"","",H4050C210800331
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:42 PM,FMPP1953999195,"","",H4050C210600512
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3160223040,"","",H4050C210800183
MotherHub_YKB,MH-SECONDARY IN,2280656,19-10-2023,04:42 PM,FMPP1954592124,"","",H4050C210601027
MotherHub_YKB,MH-SECONDARY IN,2112455,19-10-2023,04:42 PM,FMPC3161935017,"","",H4050C210600850
MotherHub_YKB,MH-PUT AWAY,2668264,19-10-2023,04:42 PM,"",SLB08309748-23,29a9e1f6-c721-4527-b004-bb6a9c61f638,H4050C210700093
MotherHub_YKB,MH-INBOUND,2769620,19-10-2023,04:42 PM,PH-B6-DELDIC-1213507,"","",H4050C210701754
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:42 PM,FMPP1949580372,"","",H4050C210600537
MotherHub_YKB,MH-SECONDARY IN,2585045,19-10-2023,04:42 PM,B-71799129039836822,"","",H4050C210800959
MotherHub_YKB,MH-PRIMARY,2709576,19-10-2023,04:42 PM,FMPP1951294228,"","",H4050C210700029
MotherHub_YKB,MH-PRIMARY,2280190,19-10-2023,04:42 PM,FMPC3161242196,"","",H4050C210600417
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3159652479,"","",H4050C210800183
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:42 PM,FMPC3161805305,"","",H4050C210600329
MotherHub_YKB,MH-BAG LABELLING,2527049,19-10-2023,04:42 PM,"",SLB08309120-23,"",H4050C210600727
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,FMPP1952852920,"","",H4050C210800082
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:42 PM,FMPC3158770071,"","",H4050C210702143
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:42 PM,FMPC3156262130,"","",H4050C210800891
MotherHub_YKB,MH-PUT AWAY,2623780,19-10-2023,04:42 PM,ECCUNDN-1545595,"",b32d4fb8-e836-4e07-85cb-44f16cfffd26,H4050C210600395
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:42 PM,FMPC3161226105,"","",H4050C210600413
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:42 PM,FMPC3161917837,"","",H4050C210800607
MotherHub_YKB,MH-SECONDARY IN,2406598,19-10-2023,04:42 PM,B-28524049511445236,"","",H4050C210600822
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:42 PM,FMPP1954652103,"","",H4050C210800171
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:42 PM,C-21111031563143688,"","",H4050C210800665
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:42 PM,FMPC3161806934,"","",H4050C210801076
MotherHub_YKB,MH-SECONDARY IN,2528146,19-10-2023,04:42 PM,MYEP1005791028,"","",H4050C210600297
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:42 PM,C-3392863640094349,"","",H4050C210600305
MotherHub_YKB,MH-PUT AWAY,2713120,19-10-2023,04:42 PM,"",SLB08884258-23,3df6e860-3776-45a9-85f8-03111928f0fd,H4050C210800690
MotherHub_YKB,MH-OUTBOUND,2623793,19-10-2023,04:42 PM,FMPC3161192093,"","",H4050C210600476
MotherHub_YKB,MH-PUT AWAY,2668264,19-10-2023,04:42 PM,"",SLB09994349-23,29a9e1f6-c721-4527-b004-bb6a9c61f638,H4050C210700093
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:42 PM,FMPP1954854812,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2805487,19-10-2023,04:42 PM,FMPC3159921816,"","",H4050C210600538
MotherHub_YKB,MH-PRIMARY,2526768,19-10-2023,04:42 PM,F-28523492727972821,"","",H4050C210800759
MotherHub_YKB,MH-PRIMARY,2629294,19-10-2023,04:42 PM,FMPC3161707525,"","",H4050C210800016
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPC3159439703,"","",H4050C210800183
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:42 PM,FMPC3157314446,"","",H4050C180800383
MotherHub_YKB,MH-SECONDARY IN,2585830,19-10-2023,04:42 PM,FMPC3160364645,"","",H4050C210702004
MotherHub_YKB,MH-OUTBOUND,2641833,19-10-2023,04:42 PM,"",SLB08882955-23,"",H4050C210601065
MotherHub_YKB,MH-PRIMARY,2926392,19-10-2023,04:42 PM,FMPC3157519331,"","",H4050C210800486
MotherHub_YKB,MH-PRIMARY,2661674,19-10-2023,04:42 PM,FMPP1954620055,"","",H4050C210702039
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:42 PM,FMPP1953969799,"","",H4050C210600512
MotherHub_YKB,MH-SECONDARY IN,2633163,19-10-2023,04:42 PM,FMPP1953102601,"","",H4050C210600413
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:42 PM,FMPC3161899540,"","",H4050C210600155
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,FMPC3159889585,"","",H4050C210800082
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:42 PM,FMPC3158790680,"","",H4050C210702143
MotherHub_YKB,MH-SECONDARY IN,2563994,19-10-2023,04:42 PM,FMPC3157792645,"","",H4050C210700147
MotherHub_YKB,MH-PRIMARY,2709576,19-10-2023,04:42 PM,FMPC3157968900,"","",H4050C210700029
MotherHub_YKB,MH-PRIMARY,2626908,19-10-2023,04:42 PM,FMPC3155540279,"","",H4050C210800607
MotherHub_YKB,MH-SECONDARY IN,2406598,19-10-2023,04:42 PM,H-3458768788547059,"","",H4050C210600822
MotherHub_YKB,MH-PRIMARY,2599626,19-10-2023,04:42 PM,FMPC3161871668,"","",H4050C210600154
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:42 PM,FMPC3161260473,"","",H4050C210600484
MotherHub_YKB,MH-SECONDARY IN,2112455,19-10-2023,04:42 PM,FMPC3161426377,"","",H4050C210600850
MotherHub_YKB,MH-PUT AWAY,2668264,19-10-2023,04:42 PM,"",SLB10215653-23,29a9e1f6-c721-4527-b004-bb6a9c61f638,H4050C210700093
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:42 PM,FMPP1952449982,"","",H4050C210800891
MotherHub_YKB,MH-IRT-IN,2527196,19-10-2023,04:42 PM,FMPP1949590369,"","",H4050C210800331
MotherHub_YKB,MH-INBOUND,2561112,19-10-2023,04:42 PM,"",SPI39635195-23,"",H4050C210600454
MotherHub_YKB,MH-SECONDARY IN,2317678,19-10-2023,04:42 PM,FMPP1954538514,"","",H4050C210800183
MotherHub_YKB,MH-SECONDARY IN,2528146,19-10-2023,04:42 PM,FMPC3159584730,"","",H4050C210600297
MotherHub_YKB,MH-SECONDARY IN,2307908,19-10-2023,04:42 PM,F-44456604560379168,"","",H4050C210800665
MotherHub_YKB,MH-SECONDARY IN,2528151,19-10-2023,04:42 PM,FMPC3160123857,"","",H4050C210600537
MotherHub_YKB,MH-PUT AWAY,2623780,19-10-2023,04:42 PM,"",SLB08309220-23,b32d4fb8-e836-4e07-85cb-44f16cfffd26,H4050C210600395
MotherHub_YKB,MH-OUTBOUND,2623792,19-10-2023,04:42 PM,"",SLB08309705-23,"",H4050C210800218
MotherHub_YKB,MH-PRIMARY,2658480,19-10-2023,04:42 PM,FMPC3159899091,"","",H4050C210800082
MotherHub_YKB,MH-INBOUND,2680671,19-10-2023,04:42 PM,"",BNA07407339-21,"",H4050C210701473
MotherHub_YKB,MH-PRIMARY,2692231,19-10-2023,04:42 PM,FMPC3157234955,"","",H4050C180800383
MotherHub_YKB,MH-OUTBOUND,2623793,19-10-2023,04:42 PM,FMPP1953028695,"","",H4050C210600476
MotherHub_YKB,MH-SECONDARY IN,2474009,19-10-2023,04:42 PM,FMPP1952384404,"","",H4050C210800891
MotherHub_YKB,MH-SECONDARY IN,2585830,19-10-2023,04:42 PM,FMPC3159829022,"","",H4050C210702004
MotherHub_YKB,MH-PRIMARY,2603474,19-10-2023,04:42 PM,FMPC3161226227,"","",H4050C210600512
MotherHub_YKB,MH-PRIMARY,2280190,19-10-2023,04:42 PM,FMPP1954652292,"","",H4050C210600417
MotherHub_YKB,MH-SECONDARY IN,2660320,19-10-2023,04:42 PM,FMPC3161353854,"","",H4050C210600155
MotherHub_YKB,MH-PRIMARY,2695593,19-10-2023,04:42 PM,FMPP1952855493,"","",H4050C210800171
MotherHub_YKB,MH-PRIMARY,2665564,19-10-2023,04:42 PM,FMPP1952385485,"","",H4050C210801076
MotherHub_YKB,MH-PRIMARY,2829515,19-10-2023,04:42 PM,C-5113371659732795,"","",H4050C210600305
MotherHub_YKB,MH-SEMI LARGE TAGGING,2627916,19-10-2023,04:42 PM,FMPC3158779998,"","",H4050C210702143
MotherHub_YKB,MH-SEMI LARGE TAGGING,2679939,19-10-2023,04:42 PM,FMPC3159664879,"","",H4050C210600503
MotherHub_YKB,MH-PRIMARY,2288287,19-10-2023,04:42 PM,FMPC3161597129,"","",H4050C210600329
MotherHub_YKB,MH-PRIMARY,2661673,19-10-2023,04:42 PM,FMPP1951315222,"","",H4050C210600484
MotherHub_YKB,MH-OUTBOUND,2681326,19-10-2023,04:42 PM,"",SLC38618794-23,"",H4050C210701002
